turn,mean_cumulative_sentiment,sem
1,-0.26242,0.2336312530463337
2,-0.022569999999999986,0.23720539232909524
3,0.014119999999999976,0.24972355440010505
4,-0.03671000000000002,0.20427057953239375
5,0.04002799999999999,0.12070018800316758
6,0.014516666666666655,0.12747980264862876
7,0.018579999999999996,0.1647392921545793
8,0.10360749999999999,0.14397131021708806
9,0.13165333333333332,0.12883824231939295
10,0.12728599999999998,0.12084257753788605
