turn,mean_cumulative_sentiment,sem
1,-0.26242,0.2336312530463337
2,0.10271,0.1627333043663773
3,0.033639999999999996,0.1505407458316703
4,0.07887000000000002,0.13616983224084547
5,0.066472,0.14406446134977216
6,0.03986000000000001,0.12418642355122579
7,0.007988571428571435,0.1110446632335524
8,-0.004699999999999991,0.0782385218218941
9,0.02561111111111114,0.0784977090960834
10,0.06356200000000001,0.05494695436509652
