turn,mean_cumulative_sentiment,sem
1,-0.26242,0.2336312530463337
2,-0.013589999999999991,0.2263594825714178
3,0.10568000000000002,0.21197198258260455
4,0.26055,0.17148239468674328
5,0.308388,0.13148182058368374
6,0.27676333333333336,0.15884175033661646
7,0.2990285714285714,0.15781716681925684
8,0.32574500000000006,0.16917629509442217
9,0.3584777777777778,0.14610458333537976
10,0.386204,0.13523445014492425
