turn,mean_cumulative_sentiment,sem
1,-0.26242,0.2336312530463337
2,0.14562,0.16773826680277817
3,0.16393333333333332,0.16570781413882288
4,0.21197,0.11302911582862178
5,0.231944,0.055145237473421045
6,0.2225366666666667,0.1017208993875999
7,0.25335142857142856,0.0746842273051229
8,0.25239500000000004,0.04482440141820078
9,0.23730444444444446,0.05746296548620804
10,0.179156,0.05627031673982296
